municipality_code,avg_net_salary,year
12013,21613.424775577358,2018-01-01
12033,22622.13489360388,2018-01-01
12043,24807.356259559332,2018-01-01
12052,22672.24479908825,2018-01-01
12056,22546.872633789688,2018-01-01
12089,21529.1093397835,2018-01-01
12090,26941.637941043096,2018-01-01
12096,21996.072550635094,2018-01-01
12100,21838.251215731318,2018-01-01
12102,24065.447259444867,2018-01-01
12120,21084.63452701078,2018-01-01
12133,24137.312228809962,2018-01-01
12145,22461.3611620378,2018-01-01
12146,24666.86943269986,2018-01-01
12169,23028.716492117335,2018-01-01
12174,24930.466862451878,2018-01-01
12176,23686.635801062785,2018-01-01
12197,22099.87277568361,2018-01-01
12202,23437.299368778386,2018-01-01
12208,22185.00226170629,2018-01-01
12224,21145.987825587352,2018-01-01
12254,25722.21542936955,2018-01-01
12264,23878.874326882305,2018-01-01
12270,21415.033937991688,2018-01-01
12300,22267.366505989878,2018-01-01
13001,31423.9465865578,2018-01-01
13002,31145.47686513189,2018-01-01
13003,30868.04442862522,2018-01-01
13004,24096.891664558985,2018-01-01
13005,25749.956530708052,2018-01-01
13007,29231.572334940425,2018-01-01
13010,27707.353999650786,2018-01-01
13014,22948.105886974266,2018-01-01
13015,35263.678449063795,2018-01-01
13016,30454.72781643802,2018-01-01
13018,25125.84545891766,2018-01-01
13019,39301.077631149696,2018-01-01
13020,30390.592814914333,2018-01-01
13021,40553.698721032044,2018-01-01
13022,34381.18382311996,2018-01-01
13023,33899.90619388536,2018-01-01
13024,26174.30297000592,2018-01-01
13025,36725.948490828865,2018-01-01
13026,26469.581548993487,2018-01-01
13027,24444.454214155612,2018-01-01
13028,27705.66161671344,2018-01-01
13030,28352.968496648253,2018-01-01
13031,28260.82868275813,2018-01-01
13032,40094.13074157473,2018-01-01
13033,35206.178143198435,2018-01-01
13035,29556.186074137448,2018-01-01
13036,26298.501106356205,2018-01-01
13037,30180.45021158749,2018-01-01
13038,28420.803495946133,2018-01-01
13039,27591.373243510443,2018-01-01
13040,31950.96272176336,2018-01-01
13041,25159.68244067187,2018-01-01
13042,34785.58290985833,2018-01-01
13043,27094.4226420291,2018-01-01
13044,31745.152818727533,2018-01-01
13045,25065.821068976507,2018-01-01
13046,32188.780086232768,2018-01-01
13047,27034.351971379117,2018-01-01
13048,28845.168557324214,2018-01-01
13049,29497.916105417036,2018-01-01
13050,30633.285720576816,2018-01-01
13051,30365.111217007656,2018-01-01
13052,25575.330158857567,2018-01-01
13053,27737.23879771608,2018-01-01
13054,25006.422864119057,2018-01-01
13055,26730.12770589616,2018-01-01
13056,27556.80833747624,2018-01-01
13058,27286.484264535684,2018-01-01
13059,29409.433816011337,2018-01-01
13060,31539.08631502138,2018-01-01
13062,33793.86363122752,2018-01-01
13063,23861.251986299907,2018-01-01
13064,27650.745955883413,2018-01-01
13065,27920.112135307027,2018-01-01
13066,25860.65264415269,2018-01-01
13067,25245.120622002192,2018-01-01
13068,31458.80638863326,2018-01-01
13069,32106.16729118708,2018-01-01
13070,26533.36512964883,2018-01-01
13071,29067.216754570716,2018-01-01
13072,35265.724568342266,2018-01-01
13073,29859.319931512156,2018-01-01
13074,27642.184121148144,2018-01-01
13075,28128.85999592906,2018-01-01
13076,25535.74706156765,2018-01-01
13077,25316.72114946265,2018-01-01
13078,28257.620271431642,2018-01-01
13080,29588.19995342502,2018-01-01
13081,26884.10121777817,2018-01-01
13082,34899.525438419274,2018-01-01
13083,27544.28489595892,2018-01-01
13084,24654.921168392968,2018-01-01
13085,30030.755061385084,2018-01-01
13086,30111.383298128683,2018-01-01
13087,29613.4172469752,2018-01-01
13088,29023.11225806229,2018-01-01
13089,24126.40910626492,2018-01-01
13091,32419.334278496983,2018-01-01
13092,27546.75011470782,2018-01-01
13094,28754.72588604452,2018-01-01
13096,20668.60602766432,2018-01-01
13097,26383.844797363145,2018-01-01
13098,31641.577894349884,2018-01-01
13100,27629.587736656544,2018-01-01
13101,30484.000657589022,2018-01-01
13102,24579.495770693862,2018-01-01
13103,27075.90375837784,2018-01-01
13104,36572.83921296224,2018-01-01
13105,25813.111216335717,2018-01-01
13106,25598.001669871537,2018-01-01
13107,33551.02632091938,2018-01-01
13108,22303.970709192352,2018-01-01
13109,39324.87296839357,2018-01-01
13110,28849.295141445324,2018-01-01
13112,34505.571089854224,2018-01-01
13113,33403.43220117067,2018-01-01
13114,41881.57733605264,2018-01-01
13117,25270.250732847853,2018-01-01
13118,33821.033433662386,2018-01-01
13119,29600.07531411676,2018-01-01
14020,23338.25951470541,2018-01-01
14027,22536.38796608035,2018-01-01
14047,22885.24324145023,2018-01-01
14060,29629.282222804814,2018-01-01
14061,22464.06320506785,2018-01-01
14066,25783.36116637536,2018-01-01
14068,32294.56644939398,2018-01-01
14076,23348.454867044213,2018-01-01
14092,24968.33713486167,2018-01-01
14098,25975.39389035791,2018-01-01
14101,29390.72097958943,2018-01-01
14117,24204.216573603437,2018-01-01
14118,24851.13463678609,2018-01-01
14137,23927.18371448551,2018-01-01
14143,21589.123708500167,2018-01-01
14166,28803.65437281969,2018-01-01
14167,21114.18774547646,2018-01-01
14174,22410.03644449297,2018-01-01
14181,24831.14576056915,2018-01-01
14191,24206.384190935856,2018-01-01
14200,24426.61806879294,2018-01-01
14215,24029.79322772119,2018-01-01
14220,26411.58325688428,2018-01-01
14221,24323.77229203321,2018-01-01
14225,21037.40030754125,2018-01-01
14228,28565.524089283637,2018-01-01
14229,20376.28099852472,2018-01-01
14257,26871.122247841144,2018-01-01
14258,21528.23215927693,2018-01-01
14271,23596.65647940346,2018-01-01
14274,30317.741817171347,2018-01-01
14301,22634.104494584128,2018-01-01
14325,28163.316610569134,2018-01-01
14327,22197.310753502792,2018-01-01
14333,23789.22564558613,2018-01-01
14341,23422.221047063198,2018-01-01
14342,22531.193533872844,2018-01-01
14349,26219.218596831994,2018-01-01
14365,27173.827401957784,2018-01-01
14366,21673.21526339752,2018-01-01
14370,21635.191941946126,2018-01-01
14371,23047.424985704027,2018-01-01
14383,28561.281025630076,2018-01-01
14384,28753.481692873032,2018-01-01
14407,35120.4721831873,2018-01-01
14409,28311.0727032537,2018-01-01
14431,22773.241956855025,2018-01-01
14437,22702.079086284415,2018-01-01
14456,23681.372695400423,2018-01-01
14475,24951.94915100142,2018-01-01
14488,26296.58444665088,2018-01-01
14514,22790.01260503513,2018-01-01
14516,21659.240071630436,2018-01-01
14536,27884.328262824678,2018-01-01
14543,29502.069304458662,2018-01-01
14562,27614.418016722997,2018-01-01
14566,33881.51569057491,2018-01-01
14570,22749.42543355791,2018-01-01
14587,23496.812259420858,2018-01-01
14623,25346.735489087012,2018-01-01
14654,21963.125608902294,2018-01-01
14658,21709.30420787729,2018-01-01
14663,24627.47255601305,2018-01-01
14675,25866.823850442666,2018-01-01
14689,22943.195432202687,2018-01-01
14699,23693.63532690063,2018-01-01
14712,24141.650490416367,2018-01-01
14715,26419.782805762163,2018-01-01
14726,21643.897603285957,2018-01-01
14738,26445.4853540292,2018-01-01
14752,22135.59868745098,2018-01-01
14754,23981.871467438796,2018-01-01
14762,22450.60838474945,2018-01-01
15012,23684.74524113771,2018-01-01
15014,22033.27419241494,2018-01-01
15083,22428.460369394903,2018-01-01
15120,20051.713986302733,2018-01-01
15122,21678.370695201767,2018-01-01
15140,24007.40606253917,2018-01-01
15162,21636.334406997128,2018-01-01
15187,20579.342236692693,2018-01-01
15267,23799.13141807037,2018-01-01
16015,24551.856111823043,2018-01-01
16028,22958.710315905908,2018-01-01
16061,24431.88469988521,2018-01-01
16078,26629.61876559785,2018-01-01
16085,20904.541123178446,2018-01-01
16089,25482.308457170653,2018-01-01
16090,23429.69244887453,2018-01-01
16097,27728.63433773215,2018-01-01
16102,27475.51397396369,2018-01-01
16106,22936.62416697961,2018-01-01
16113,22069.829272092782,2018-01-01
16138,27737.64297077683,2018-01-01
16146,27017.723160069458,2018-01-01
16154,23101.25092684536,2018-01-01
16166,23939.605358152672,2018-01-01
16167,24474.817055689364,2018-01-01
16187,26176.7998870964,2018-01-01
16192,21893.459207368654,2018-01-01
16199,25578.71058881083,2018-01-01
16223,21417.264594886346,2018-01-01
16230,21740.38786814385,2018-01-01
16232,25426.40402243505,2018-01-01
16236,25541.220857445565,2018-01-01
16244,22797.973102496588,2018-01-01
16271,32068.148608145653,2018-01-01
16281,22607.77423971212,2018-01-01
16286,23071.066590602582,2018-01-01
16287,23123.06624188925,2018-01-01
16291,24037.549562399283,2018-01-01
16292,20527.174090718014,2018-01-01
16341,22785.94922088248,2018-01-01
16358,27065.35715041668,2018-01-01
16366,24254.75772415004,2018-01-01
16374,23177.23439160256,2018-01-01
16393,23285.51100308779,2018-01-01
17003,24031.235056021465,2018-01-01
17008,25289.384959358522,2018-01-01
17010,28362.581019389167,2018-01-01
17021,20613.679183890883,2018-01-01
17028,23714.287068071422,2018-01-01
17051,28471.372325483364,2018-01-01
17058,21350.921700789957,2018-01-01
17064,26898.333285078887,2018-01-01
17086,24024.680189302886,2018-01-01
17093,22014.323555669904,2018-01-01
17094,28344.088775473014,2018-01-01
17131,20573.828697543213,2018-01-01
17140,22590.5309363077,2018-01-01
17142,27708.147537750323,2018-01-01
17146,23191.224461003145,2018-01-01
17153,26004.90269534812,2018-01-01
17155,22154.563490667242,2018-01-01
17161,23284.79291299998,2018-01-01
17164,27284.836691530778,2018-01-01
17168,26675.69811037495,2018-01-01
17172,21843.31784269817,2018-01-01
17185,19568.757364138528,2018-01-01
17190,31230.877473762514,2018-01-01
17193,25207.67821958932,2018-01-01
17194,26491.74679315856,2018-01-01
17197,21830.114078552964,2018-01-01
17200,29295.108883172863,2018-01-01
17218,22772.425403616435,2018-01-01
17219,21814.9016207779,2018-01-01
17222,28788.65356767127,2018-01-01
17224,22133.889211614547,2018-01-01
17228,23455.820142511304,2018-01-01
17230,22571.748965623858,2018-01-01
17240,22943.58848139558,2018-01-01
17264,27810.44730294267,2018-01-01
17274,28025.134082184326,2018-01-01
17283,20972.35164856341,2018-01-01
17291,27081.58923766205,2018-01-01
17297,30470.297718462967,2018-01-01
17299,22197.32229075816,2018-01-01
17300,25092.37669673753,2018-01-01
17306,22794.94681498962,2018-01-01
17308,24018.097900522538,2018-01-01
17333,25265.114660502266,2018-01-01
17336,24382.061952641485,2018-01-01
17337,22334.15895024096,2018-01-01
17347,22130.48983679844,2018-01-01
17349,23782.24247903595,2018-01-01
17353,24668.069061865863,2018-01-01
17360,33174.575254949494,2018-01-01
17369,23072.339059426748,2018-01-01
17373,24491.763314886866,2018-01-01
17380,27182.504983648563,2018-01-01
17385,21699.44603970489,2018-01-01
17391,27488.818162771782,2018-01-01
17397,19696.37839826621,2018-01-01
17407,25849.309137193726,2018-01-01
17409,23234.03521870941,2018-01-01
17414,25955.30890434063,2018-01-01
17415,23451.311088740626,2018-01-01
17420,28723.312114698467,2018-01-01
17421,21151.013368197982,2018-01-01
17425,21618.852165272725,2018-01-01
17429,23463.528553530337,2018-01-01
17434,22613.143860949825,2018-01-01
17449,22148.349469729394,2018-01-01
17452,23112.82073355837,2018-01-01
17461,26028.366812037042,2018-01-01
17466,24767.531415125228,2018-01-01
17472,24141.0979474301,2018-01-01
18011,22988.133415643573,2018-01-01
18015,23610.68933517913,2018-01-01
18018,20336.9220807702,2018-01-01
18033,24925.29389289667,2018-01-01
18050,25343.153955910333,2018-01-01
18087,23018.425444615143,2018-01-01
18096,23132.400706021694,2018-01-01
18108,23428.448910778185,2018-01-01
18141,24095.25643144329,2018-01-01
18148,25188.766113722853,2018-01-01
18197,21264.873096435156,2018-01-01
18205,27738.05114207164,2018-01-01
18207,23764.748531032412,2018-01-01
18213,22474.518520039044,2018-01-01
18223,23626.304117246556,2018-01-01
18242,20881.553293118333,2018-01-01
18267,27301.10000303413,2018-01-01
18279,21876.94904558564,2018-01-01
18281,24659.174800834033,2018-01-01
19005,23834.127516653272,2018-01-01
19010,22437.289485816294,2018-01-01
19028,20890.179089075296,2018-01-01
19031,23887.578969345912,2018-01-01
19063,26714.772829700956,2018-01-01
19072,25924.91885768876,2018-01-01
19073,22590.086056920565,2018-01-01
19121,22484.379116694403,2018-01-01
19123,23320.718567071377,2018-01-01
19136,21691.672798957068,2018-01-01
19146,25537.195606552807,2018-01-01
19153,23022.647041280983,2018-01-01
19229,24980.04505723399,2018-01-01
19272,21505.395549715533,2018-01-01
19274,28068.803890594194,2018-01-01
19275,21717.843811790848,2018-01-01
19276,22576.271612262728,2018-01-01
19278,25085.45551815758,2018-01-01
21021,30105.710198983506,2018-01-01
21038,22818.326698500965,2018-01-01
21054,25841.956755692358,2018-01-01
21103,23392.47319473719,2018-01-01
21154,21257.10554942957,2018-01-01
21166,21799.955269904083,2018-01-01
21171,24964.57488221169,2018-01-01
21231,25504.91920057627,2018-01-01
21278,32528.822801565635,2018-01-01
21292,23539.012538265586,2018-01-01
21295,24208.168813295197,2018-01-01
21317,25049.168151887334,2018-01-01
21355,23328.58623315111,2018-01-01
21390,26679.853475193653,2018-01-01
21416,24503.89506811282,2018-01-01
21425,21738.62028068785,2018-01-01
21452,26333.844938372065,2018-01-01
21464,24763.592741727116,2018-01-01
21485,24470.403753969997,2018-01-01
21515,23770.27801717113,2018-01-01
21540,27355.74522422196,2018-01-01
21584,20877.63266164449,2018-01-01
21599,25243.85219513448,2018-01-01
21603,24101.47491436266,2018-01-01
21605,26312.571021329502,2018-01-01
21607,22488.119359077547,2018-01-01
21617,28535.822438643343,2018-01-01
21663,22262.356686674102,2018-01-01
22004,22962.318936433243,2018-01-01
22013,22179.895731034496,2018-01-01
22020,22756.506580554655,2018-01-01
22025,21409.78514594629,2018-01-01
22032,22057.305189113922,2018-01-01
22046,21681.46754581972,2018-01-01
22048,22663.079310191504,2018-01-01
22050,25345.02935557229,2018-01-01
22054,26033.5509470744,2018-01-01
22055,28254.043211785665,2018-01-01
22067,26381.48902401485,2018-01-01
22070,22179.231104609855,2018-01-01
22079,22398.60536190732,2018-01-01
22081,24937.839618831957,2018-01-01
22084,21356.671890812988,2018-01-01
22093,24082.92217928251,2018-01-01
22106,25036.88745225996,2018-01-01
22113,27257.41032869436,2018-01-01
22118,25311.986995303734,2018-01-01
22134,31368.816277610083,2018-01-01
22135,22097.75763453313,2018-01-01
22136,22231.83478326392,2018-01-01
22147,21623.243471924096,2018-01-01
22155,22502.40018162718,2018-01-01
22158,22089.146453975693,2018-01-01
22161,24252.497118713134,2018-01-01
22162,23997.980627467394,2018-01-01
22166,26398.64397701021,2018-01-01
22168,28974.720064813253,2018-01-01
22171,24298.03927527777,2018-01-01
22172,20423.824879328422,2018-01-01
22176,22765.40371263194,2018-01-01
22182,23421.39241929414,2018-01-01
22183,21781.36299921618,2018-01-01
22185,21702.60697884516,2018-01-01
22186,27511.322582569457,2018-01-01
22187,29360.76588140314,2018-01-01
22190,22937.23536256898,2018-01-01
22194,24633.75667313269,2018-01-01
22195,23537.782964829952,2018-01-01
22197,25511.773276085096,2018-01-01
22198,30257.163825845862,2018-01-01
22203,22048.069987474082,2018-01-01
22206,22393.74544848896,2018-01-01
22207,22864.09521989229,2018-01-01
22209,22885.20725871853,2018-01-01
22210,27670.516072111466,2018-01-01
22211,24790.977562406148,2018-01-01
22213,27477.243787941225,2018-01-01
22214,23097.318770586793,2018-01-01
22215,23124.08286619122,2018-01-01
22219,21982.83504634089,2018-01-01
22222,23468.430380530226,2018-01-01
22225,23447.416388727783,2018-01-01
22226,23670.459508500342,2018-01-01
22233,22901.296504084727,2018-01-01
22237,22097.356484898242,2018-01-01
22246,23238.947463890887,2018-01-01
22251,27339.7919174784,2018-01-01
22258,23049.627863142065,2018-01-01
22259,23916.940117489878,2018-01-01
22262,22868.04620409891,2018-01-01
22264,22159.24644325701,2018-01-01
22266,21237.179939827307,2018-01-01
22272,24987.343971017428,2018-01-01
22273,22638.349086081456,2018-01-01
22277,22062.196371461432,2018-01-01
22278,23071.153787917872,2018-01-01
22282,24611.63324155791,2018-01-01
22307,23246.50828035809,2018-01-01
22325,26497.59027814226,2018-01-01
22339,23271.086944573104,2018-01-01
22343,31095.159983857422,2018-01-01
22353,27629.836977729712,2018-01-01
22360,23512.60969473398,2018-01-01
22362,20085.04376678108,2018-01-01
22364,22730.16489147586,2018-01-01
22372,23142.658760542592,2018-01-01
22389,22991.11491479876,2018-01-01
23008,18892.77259574687,2018-01-01
23030,20356.11450641933,2018-01-01
23096,22257.980012950316,2018-01-01
23176,22285.223126542558,2018-01-01
23193,24564.02644458235,2018-01-01
24026,22966.20093031191,2018-01-01
24037,22222.1077488157,2018-01-01
24053,23983.03938160949,2018-01-01
24064,22015.886734525142,2018-01-01
24067,21274.508521860047,2018-01-01
24098,27630.24277055188,2018-01-01
24102,23592.064077280058,2018-01-01
24115,22082.70603524331,2018-01-01
24138,22754.21910047541,2018-01-01
24139,25102.762407520077,2018-01-01
24167,21638.913424087594,2018-01-01
24222,23829.656034250795,2018-01-01
24223,23184.29957047077,2018-01-01
24225,22910.875314262208,2018-01-01
24253,22044.55421814209,2018-01-01
24256,22656.316096465318,2018-01-01
24291,22560.908490244667,2018-01-01
24294,22701.293533214302,2018-01-01
24299,21674.173555129186,2018-01-01
24309,21576.4993483221,2018-01-01
24311,21983.04770938949,2018-01-01
24312,24657.906285291552,2018-01-01
24322,22835.607050567403,2018-01-01
24335,22603.484498192778,2018-01-01
24340,23102.108521603568,2018-01-01
24350,22019.336929367408,2018-01-01
24352,22369.73001973273,2018-01-01
24354,22095.814263428172,2018-01-01
24372,22791.64685648014,2018-01-01
24442,21674.965201975727,2018-01-01
24520,21155.12525934135,2018-01-01
